https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP
1705633200000,2024-01-19 03:00:00,BTC/GBP,32479.49,32479.49,32479.49,32479.49,0.0,0.0
1705629600000,2024-01-19 02:00:00,BTC/GBP,32360.81,32479.49,32360.81,32479.49,0.00800779,260.0889352271
1705626000000,2024-01-19 01:00:00,BTC/GBP,32360.81,32360.81,32360.81,32360.81,0.0,0.0
1705622400000,2024-01-19 00:00:00,BTC/GBP,32491.13,32491.13,32360.81,32360.81,1.0,32360.81
1705618800000,2024-01-18 23:00:00,BTC/GBP,32521.7,32521.7,32473.91,32491.13,0.00588297,191.1443430561
1705615200000,2024-01-18 22:00:00,BTC/GBP,32199.0,32521.7,32199.0,32521.7,0.02517721,818.805670457
1705611600000,2024-01-18 21:00:00,BTC/GBP,32169.41,32199.0,32169.41,32199.0,0.01159787,373.43981613
1705608000000,2024-01-18 20:00:00,BTC/GBP,32170.73,32417.12,32115.15,32169.41,0.04281272,1377.2599428951999
1705604400000,2024-01-18 19:00:00,BTC/GBP,32813.6,32813.6,32170.73,32170.73,0.08250919,2654.3808740086997
1705600800000,2024-01-18 18:00:00,BTC/GBP,33175.63,33175.63,32697.01,32813.6,0.21266872,6978.426310592
1705597200000,2024-01-18 17:00:00,BTC/GBP,33029.19,33175.63,33029.19,33175.63,0.04334244,1437.9127527372
1705593600000,2024-01-18 16:00:00,BTC/GBP,33682.18,33682.18,33007.1,33029.19,0.28737154,9491.6491952526
1705590000000,2024-01-18 15:00:00,BTC/GBP,33636.15,33755.03,33636.15,33682.18,0.0227164,765.137873752
1705586400000,2024-01-18 14:00:00,BTC/GBP,33700.04,33700.04,33534.57,33636.15,0.0188477,633.964064355
1705582800000,2024-01-18 13:00:00,BTC/GBP,33486.27,33700.04,33480.71,33700.04,0.02633913,887.6297345652
1705579200000,2024-01-18 12:00:00,BTC/GBP,33503.37,33565.65,33449.67,33486.27,0.33244831,11132.4538697037
1705575600000,2024-01-18 11:00:00,BTC/GBP,33503.37,33503.37,33503.37,33503.37,0.0,0.0
1705572000000,2024-01-18 10:00:00,BTC/GBP,33768.54,33768.54,33503.37,33503.37,0.09233067,3093.3885993579
1705568400000,2024-01-18 09:00:00,BTC/GBP,33774.09,33779.42,33733.39,33768.54,0.73265641,24740.737287341402
1705564800000,2024-01-18 08:00:00,BTC/GBP,33815.17,33817.82,33765.41,33774.09,0.06256972,2113.2353545547994
1705561200000,2024-01-18 07:00:00,BTC/GBP,33714.9,33836.3,33714.9,33815.17,0.05441375,1840.0102065874999
1705557600000,2024-01-18 06:00:00,BTC/GBP,33655.7,33779.16,33655.7,33714.9,0.01213493,409.12795145700005
1705554000000,2024-01-18 05:00:00,BTC/GBP,33655.7,33655.7,33655.7,33655.7,0.0,0.0
1705550400000,2024-01-18 04:00:00,BTC/GBP,33655.7,33655.7,33655.7,33655.7,0.0,0.0
1705546800000,2024-01-18 03:00:00,BTC/GBP,33586.7,33655.7,33586.7,33655.7,0.00246317,82.89971056899999
1705543200000,2024-01-18 02:00:00,BTC/GBP,33586.7,33586.7,33586.7,33586.7,0.0,0.0
1705539600000,2024-01-18 01:00:00,BTC/GBP,33710.64,33710.64,33586.7,33586.7,0.05224604,1754.7720716679999
1705536000000,2024-01-18 00:00:00,BTC/GBP,33713.55,33713.55,33687.41,33710.64,0.01279299,431.2598804136
1705532400000,2024-01-17 23:00:00,BTC/GBP,33654.04,33716.2,33654.04,33713.55,0.13152232,4434.0843114360005
1705528800000,2024-01-17 22:00:00,BTC/GBP,33665.02,33688.71,33654.04,33654.04,0.03161587,1064.0017536148
1705525200000,2024-01-17 21:00:00,BTC/GBP,33697.01,33721.36,33665.02,33665.02,0.02249928,757.4387111855999
1705521600000,2024-01-17 20:00:00,BTC/GBP,33593.78,33697.01,33593.78,33697.01,0.04151673,1398.9896659773
1705518000000,2024-01-17 19:00:00,BTC/GBP,32661.7,33655.97,32661.7,33593.78,0.82916883,27854.915257877397
1705514400000,2024-01-17 18:00:00,BTC/GBP,32698.6,32735.63,32605.5,32661.7,0.11602661,3789.626327837
1705510800000,2024-01-17 17:00:00,BTC/GBP,32591.38,32698.6,32576.9,32698.6,0.03428218,1120.979290948
1705507200000,2024-01-17 16:00:00,BTC/GBP,32826.17,32826.17,32502.8,32591.38,0.0462617,1507.7326441460002
1705503600000,2024-01-17 15:00:00,BTC/GBP,32837.0,32918.5,32826.17,32826.17,0.04867464,1597.8020073287998
1705500000000,2024-01-17 14:00:00,BTC/GBP,32886.54,33056.91,32837.0,32837.0,0.100175,3289.446475
1705496400000,2024-01-17 13:00:00,BTC/GBP,32887.25,32908.4,32886.54,32886.54,0.0063008,207.211511232
1705492800000,2024-01-17 12:00:00,BTC/GBP,32855.2,32893.18,32700.0,32887.25,0.03220681,1059.1934121725
1705489200000,2024-01-17 11:00:00,BTC/GBP,32985.66,32985.66,32827.93,32855.2,0.19774807,6497.052389463999
1705485600000,2024-01-17 10:00:00,BTC/GBP,32802.4,32985.66,32800.0,32985.66,0.07593995,2504.9293711170003
1705482000000,2024-01-17 09:00:00,BTC/GBP,32936.5,32936.5,32802.4,32802.4,0.0127438,418.02722512
1705478400000,2024-01-17 08:00:00,BTC/GBP,33170.73,33170.73,32936.5,32936.5,0.0007,23.05555
1705474800000,2024-01-17 07:00:00,BTC/GBP,33170.73,33170.73,33170.73,33170.73,0.0,0.0
1705471200000,2024-01-17 06:00:00,BTC/GBP,33188.3,33188.3,33170.73,33170.73,0.0007,23.219511
1705467600000,2024-01-17 05:00:00,BTC/GBP,33130.8,33192.7,33130.8,33188.3,0.0021,69.69543
1705464000000,2024-01-17 04:00:00,BTC/GBP,33277.7,33277.7,33130.8,33130.8,0.00138,45.720504
1705460400000,2024-01-17 03:00:00,BTC/GBP,33278.49,33284.8,33257.9,33277.7,0.00739,245.92220299999997
1705456800000,2024-01-17 02:00:00,BTC/GBP,33336.84,33336.84,33224.98,33278.49,0.08510197,2832.0650576252997
1705453200000,2024-01-17 01:00:00,BTC/GBP,33336.84,33336.84,33336.84,33336.84,0.0,0.0
1705449600000,2024-01-17 00:00:00,BTC/GBP,33363.69,33363.69,33336.84,33336.84,0.00911793,303.9629735412
1705446000000,2024-01-16 23:00:00,BTC/GBP,32939.6,33431.17,31500.0,33363.69,0.99669935,33253.568136601505
1705442400000,2024-01-16 22:00:00,BTC/GBP,32438.1,32999.99,31545.4,32939.6,0.14716613,4847.5934557479995
1705438800000,2024-01-16 21:00:00,BTC/GBP,33333.7,33333.7,31000.0,32438.1,1.63359133,52990.598921673
1705435200000,2024-01-16 20:00:00,BTC/GBP,33366.43,33430.58,33000.0,33333.7,0.15481533,5160.567765621
1705431600000,2024-01-16 19:00:00,BTC/GBP,33231.9,33383.92,33231.9,33366.43,0.0171583,572.511215869
1705428000000,2024-01-16 18:00:00,BTC/GBP,32800.0,33318.5,32800.0,33231.9,0.00913097,303.43948194300003
1705424400000,2024-01-16 17:00:00,BTC/GBP,33393.3,33397.5,32800.0,32800.0,1.0276184,33705.883519999996
1705420800000,2024-01-16 16:00:00,BTC/GBP,32800.0,33500.0,32800.0,33393.3,0.17735952,5922.619659216
1705417200000,2024-01-16 15:00:00,BTC/GBP,32872.7,33318.4,32800.0,32800.0,0.53591801,17578.110728
1705413600000,2024-01-16 14:00:00,BTC/GBP,32889.1,33086.43,32230.6,32872.7,1.16266211,38219.842743397
1705410000000,2024-01-16 13:00:00,BTC/GBP,31820.0,33221.5,31820.0,32889.1,1.19146785,39186.305265434996
1705406400000,2024-01-16 12:00:00,BTC/GBP,33169.2,33169.2,31820.0,31820.0,1.4464882,46027.254523999996
1705402800000,2024-01-16 11:00:00,BTC/GBP,33153.73,33169.2,33153.73,33169.2,0.01372505,455.24892846
1705399200000,2024-01-16 10:00:00,BTC/GBP,33177.4,33177.4,33096.87,33153.73,0.06656788,2206.9735201924
1705395600000,2024-01-16 09:00:00,BTC/GBP,33177.4,33228.28,33177.4,33177.4,0.61702819,20471.391070906
1705392000000,2024-01-16 08:00:00,BTC/GBP,32974.82,33177.4,32445.7,33177.4,0.030167,1000.8626258
1705388400000,2024-01-16 07:00:00,BTC/GBP,32928.74,32974.82,32928.74,32974.82,0.00151359,49.9103578038
1705384800000,2024-01-16 06:00:00,BTC/GBP,33068.45,33068.45,32928.74,32928.74,0.01,329.2874
1705381200000,2024-01-16 05:00:00,BTC/GBP,33062.6,33068.45,33062.5,33068.45,0.02705839,894.7790167955
1705377600000,2024-01-16 04:00:00,BTC/GBP,33059.8,33062.6,33059.8,33062.6,0.0007,23.143819999999998
1705374000000,2024-01-16 03:00:00,BTC/GBP,32904.7,33059.8,32873.5,33059.8,0.03175281,1049.741548038
1705370400000,2024-01-16 02:00:00,BTC/GBP,32879.23,32904.7,32879.23,32904.7,0.00313,102.991711
1705366800000,2024-01-16 01:00:00,BTC/GBP,32817.09,32879.23,32817.09,32879.23,0.00598451,196.76608072730002
1705363200000,2024-01-16 00:00:00,BTC/GBP,32492.5,32843.1,32492.5,32817.09,0.00977991,320.94818666189997
1705359600000,2024-01-15 23:00:00,BTC/GBP,32733.8,32804.5,32492.5,32492.5,0.01114599,362.161080075
1705356000000,2024-01-15 22:00:00,BTC/GBP,32906.8,32906.8,32469.4,32733.8,0.80733379,26427.102815102
1705352400000,2024-01-15 21:00:00,BTC/GBP,33074.22,33074.22,32872.01,32906.8,0.00998633,328.618164044
1705348800000,2024-01-15 20:00:00,BTC/GBP,33054.4,33107.0,33032.73,33074.22,0.14214015,4701.174591933
1705345200000,2024-01-15 19:00:00,BTC/GBP,33056.91,33152.0,31820.0,33054.4,0.27910635,9225.69293544
1705341600000,2024-01-15 18:00:00,BTC/GBP,32865.86,33322.6,31820.0,33056.91,0.37870874,12518.940734393402
1705338000000,2024-01-15 17:00:00,BTC/GBP,32506.4,32868.3,31951.4,32865.86,0.15100528,4962.9183917408
1705334400000,2024-01-15 16:00:00,BTC/GBP,32621.6,32677.29,32148.3,32506.4,0.24959873,8113.556156872
1705330800000,2024-01-15 15:00:00,BTC/GBP,32518.15,32665.8,32518.15,32621.6,0.06553857,2137.973015112
1705327200000,2024-01-15 14:00:00,BTC/GBP,32957.26,32957.26,32457.9,32518.15,0.053738,1747.4603447000002
1705323600000,2024-01-15 13:00:00,BTC/GBP,32851.2,32957.26,32603.5,32957.26,0.08104601,2671.0544235326
1705320000000,2024-01-15 12:00:00,BTC/GBP,32844.1,32869.8,32803.4,32851.2,0.11435478,3756.6917487359997
1705316400000,2024-01-15 11:00:00,BTC/GBP,33000.0,33000.0,32753.1,32844.1,0.12699721,4171.109064961
1705312800000,2024-01-15 10:00:00,BTC/GBP,33599.92,33599.92,33000.0,33000.0,0.72147904,23808.80832
1705309200000,2024-01-15 09:00:00,BTC/GBP,33519.48,33599.92,33480.0,33599.92,0.11249403,3779.7904084775996
1705305600000,2024-01-15 08:00:00,BTC/GBP,33381.56,33540.45,33381.56,33519.48,0.03957697,1326.5994543756003
1705302000000,2024-01-15 07:00:00,BTC/GBP,33449.63,33471.01,33381.56,33381.56,0.00145403,48.5377896868
1705298400000,2024-01-15 06:00:00,BTC/GBP,33498.03,33505.06,33449.63,33449.63,0.01224269,409.5134507047
1705294800000,2024-01-15 05:00:00,BTC/GBP,33410.29,33520.88,33410.29,33498.03,0.00491426,164.6180289078
1705291200000,2024-01-15 04:00:00,BTC/GBP,33406.47,33410.29,33372.39,33410.29,0.02098338,701.0608109802
1705287600000,2024-01-15 03:00:00,BTC/GBP,33228.6,33406.47,33228.6,33406.47,0.00355,118.59296850000001
1705284000000,2024-01-15 02:00:00,BTC/GBP,33156.13,33232.67,33156.13,33228.6,0.02626051,872.599982586
1705280400000,2024-01-15 01:00:00,BTC/GBP,33160.0,33160.0,33156.13,33156.13,0.00593453,196.7660481689
1705276800000,2024-01-15 00:00:00,BTC/GBP,32826.19,33160.0,32808.54,33160.0,0.01611635,534.418166
1705273200000,2024-01-14 23:00:00,BTC/GBP,33189.03,33189.03,32826.19,32826.19,0.00889968,292.1425866192
1705269600000,2024-01-14 22:00:00,BTC/GBP,33352.48,33411.68,33105.0,33189.03,0.06242513,2071.8295123239
1705266000000,2024-01-14 21:00:00,BTC/GBP,33345.92,33401.13,32960.88,33352.48,0.72344604,24128.719580179204
1705262400000,2024-01-14 20:00:00,BTC/GBP,33460.56,33543.3,33101.87,33345.92,0.62661438,20895.0329863296
1705258800000,2024-01-14 19:00:00,BTC/GBP,33687.05,33759.5,33460.56,33460.56,0.07665616,2564.9580410496
1705255200000,2024-01-14 18:00:00,BTC/GBP,33707.04,33714.81,33671.8,33687.05,0.09999379,3368.4958034195
1705251600000,2024-01-14 17:00:00,BTC/GBP,33695.92,33759.06,33695.92,33707.04,0.10881663,3667.8865000752
1705248000000,2024-01-14 16:00:00,BTC/GBP,33691.26,33711.19,33659.44,33695.92,0.1032,3477.418944
1705244400000,2024-01-14 15:00:00,BTC/GBP,33998.8,33998.8,33624.42,33691.26,0.27053072,9114.520825507201
1705240800000,2024-01-14 14:00:00,BTC/GBP,33768.3,33998.8,33714.7,33998.8,0.30255098,10286.370258824001
1705237200000,2024-01-14 13:00:00,BTC/GBP,33790.31,33801.2,33754.4,33768.3,0.12672308,4279.222982364
1705233600000,2024-01-14 12:00:00,BTC/GBP,33790.31,33790.31,33790.31,33790.31,0.0,0.0
1705230000000,2024-01-14 11:00:00,BTC/GBP,33737.58,33824.93,33681.3,33790.31,1.89797835,64133.276819788494
1705226400000,2024-01-14 10:00:00,BTC/GBP,33706.75,33781.76,33706.75,33737.58,0.16150519,5448.7942680402
1705222800000,2024-01-14 09:00:00,BTC/GBP,33775.55,33775.55,33706.29,33706.75,0.30208959,10182.458287732501
1705219200000,2024-01-14 08:00:00,BTC/GBP,33783.66,33807.97,33695.8,33775.55,0.22935762,7746.679762191001
1705215600000,2024-01-14 07:00:00,BTC/GBP,33666.68,33806.85,33666.68,33783.66,0.01530689,517.1227674174
1705212000000,2024-01-14 06:00:00,BTC/GBP,33539.84,33672.75,33539.84,33666.68,0.06,2020.0008
1705208400000,2024-01-14 05:00:00,BTC/GBP,33539.84,33539.84,33539.84,33539.84,0.0,0.0
1705204800000,2024-01-14 04:00:00,BTC/GBP,33539.84,33539.84,33539.84,33539.84,0.0,0.0
1705201200000,2024-01-14 03:00:00,BTC/GBP,33610.6,33610.6,33539.84,33539.84,0.02884542,967.4707715327999
1705197600000,2024-01-14 02:00:00,BTC/GBP,33610.6,33610.6,33610.6,33610.6,0.0,0.0
1705194000000,2024-01-14 01:00:00,BTC/GBP,33673.2,33673.2,33610.6,33610.6,0.00585428,196.765863368
1705190400000,2024-01-14 00:00:00,BTC/GBP,33726.34,33726.34,33667.14,33673.2,0.14556133,4901.5157773559995
1705186800000,2024-01-13 23:00:00,BTC/GBP,33754.03,33754.03,33700.0,33726.34,0.00764368,257.79335053119996
1705183200000,2024-01-13 22:00:00,BTC/GBP,33750.77,33755.59,33730.0,33754.03,0.15028599,5072.7578150397
1705179600000,2024-01-13 21:00:00,BTC/GBP,33644.07,33750.77,33644.07,33750.77,0.02773626,936.1201319201998
1705176000000,2024-01-13 20:00:00,BTC/GBP,33702.39,33709.82,33592.42,33644.07,0.04351486,1464.0169958802
1705172400000,2024-01-13 19:00:00,BTC/GBP,33620.3,33755.5,33620.3,33702.39,0.05760972,1941.5852512308002
1705168800000,2024-01-13 18:00:00,BTC/GBP,33744.98,33744.98,33602.86,33620.3,0.01771916,595.7234749480001
1705165200000,2024-01-13 17:00:00,BTC/GBP,33660.31,33746.8,33660.31,33744.98,0.01071781,361.67228409380004
1705161600000,2024-01-13 16:00:00,BTC/GBP,33780.59,33915.54,33660.31,33660.31,0.55959975,18836.3010609225
1705158000000,2024-01-13 15:00:00,BTC/GBP,33530.42,33827.56,33530.42,33780.59,0.17126097,5785.2966105723
1705154400000,2024-01-13 14:00:00,BTC/GBP,33555.0,33599.72,33530.42,33530.42,0.01178117,395.0275781914
1705150800000,2024-01-13 13:00:00,BTC/GBP,33498.42,33619.97,33498.42,33555.0,0.06535956,2193.1400358
1705147200000,2024-01-13 12:00:00,BTC/GBP,33430.16,33545.36,33430.16,33498.42,0.01844831,617.9892366702
1705143600000,2024-01-13 11:00:00,BTC/GBP,33604.36,33604.36,33430.16,33430.16,0.12463778,4166.6609274448
1705140000000,2024-01-13 10:00:00,BTC/GBP,33682.8,33682.8,33604.36,33604.36,0.7728088,25969.745126367998
1705136400000,2024-01-13 09:00:00,BTC/GBP,33907.86,33918.01,33661.12,33682.8,0.93419838,31466.417193864003
1705132800000,2024-01-13 08:00:00,BTC/GBP,33877.34,33972.24,33863.64,33907.86,0.1769856,6001.202946816
1705129200000,2024-01-13 07:00:00,BTC/GBP,33836.33,34000.0,33836.33,33877.34,0.11672373,3954.2894872781994
1705125600000,2024-01-13 06:00:00,BTC/GBP,33668.61,33836.33,33668.61,33836.33,0.00024736,8.369754588800001
1705122000000,2024-01-13 05:00:00,BTC/GBP,33647.76,33668.61,33647.76,33668.61,0.05790495,1949.5791786195
1705118400000,2024-01-13 04:00:00,BTC/GBP,33506.37,33677.49,33506.37,33647.76,0.05823175,1959.3679483800001
1705114800000,2024-01-13 03:00:00,BTC/GBP,33506.37,33506.37,33506.37,33506.37,0.0,0.0
1705111200000,2024-01-13 02:00:00,BTC/GBP,33506.37,33506.37,33506.37,33506.37,0.0,0.0
1705107600000,2024-01-13 01:00:00,BTC/GBP,33739.2,33739.2,33455.08,33506.37,0.00858652,287.70311613240005
1705104000000,2024-01-13 00:00:00,BTC/GBP,33639.2,33739.2,33639.2,33739.2,0.14819557,4999.999975344
1705100400000,2024-01-12 23:00:00,BTC/GBP,33372.45,33762.77,33372.45,33639.2,0.3267292,10990.908904639999
1705096800000,2024-01-12 22:00:00,BTC/GBP,34123.56,34123.56,32558.04,33372.45,1.03740825,34620.85495271249
1705093200000,2024-01-12 21:00:00,BTC/GBP,34439.48,34439.48,34000.0,34123.56,0.16100703,5494.1330486268
1705089600000,2024-01-12 20:00:00,BTC/GBP,34187.25,34520.46,34187.25,34439.48,0.29014182,9992.3334070536
1705086000000,2024-01-12 19:00:00,BTC/GBP,34270.0,34270.0,34068.67,34187.25,0.06309368,2156.99941158
1705082400000,2024-01-12 18:00:00,BTC/GBP,34315.39,34546.64,34083.7,34270.0,0.02452881,840.6023187000001
1705078800000,2024-01-12 17:00:00,BTC/GBP,34000.0,34427.88,34000.0,34315.39,0.20838383,7150.7723961437
1705075200000,2024-01-12 16:00:00,BTC/GBP,34989.6,34989.6,34000.0,34000.0,0.29511537,10033.92258
1705071600000,2024-01-12 15:00:00,BTC/GBP,35719.99,35719.99,34983.3,34989.6,0.71796094,25121.166106224
1705068000000,2024-01-12 14:00:00,BTC/GBP,36138.54,36138.54,35609.87,35719.99,1.37327463,49053.3560508537
1705064400000,2024-01-12 13:00:00,BTC/GBP,36178.01,36178.01,36138.54,36138.54,0.05947983,2149.5142156481998
1705060800000,2024-01-12 12:00:00,BTC/GBP,36300.95,36332.6,36178.01,36178.01,0.06009621,2174.1612863421
1705057200000,2024-01-12 11:00:00,BTC/GBP,36169.05,36410.83,36169.05,36300.95,0.07454446,2706.034715237
1705053600000,2024-01-12 10:00:00,BTC/GBP,36122.44,36169.05,36121.22,36169.05,0.00310685,112.37181299250001
1705050000000,2024-01-12 09:00:00,BTC/GBP,36045.25,36122.44,35943.55,36122.44,0.10645772,3845.5126032368003
1705046400000,2024-01-12 08:00:00,BTC/GBP,36007.83,36130.8,36000.0,36045.25,0.38388139,13837.100672897499
1705042800000,2024-01-12 07:00:00,BTC/GBP,36243.55,36243.55,36007.83,36007.83,0.13696745,4931.9006551335
1705039200000,2024-01-12 06:00:00,BTC/GBP,36283.84,36318.5,36243.55,36243.55,0.00379471,137.53376162050003
1705035600000,2024-01-12 05:00:00,BTC/GBP,36110.0,36290.38,36092.61,36283.84,0.06355398,2305.9824416832
1705032000000,2024-01-12 04:00:00,BTC/GBP,36106.74,36157.35,36106.74,36110.0,0.00104536,37.7479496
1705028400000,2024-01-12 03:00:00,BTC/GBP,36239.85,36239.85,36106.74,36106.74,0.00145367,52.487284735799996
1705024800000,2024-01-12 02:00:00,BTC/GBP,36283.57,36283.57,36239.85,36239.85,0.0006315,22.885465274999998
1705021200000,2024-01-12 01:00:00,BTC/GBP,36518.29,36518.29,36109.85,36283.57,0.03141649,1139.9024140693
1705017600000,2024-01-12 00:00:00,BTC/GBP,36402.88,36518.29,36363.93,36518.29,0.04485083,1637.8756166807
1705014000000,2024-01-11 23:00:00,BTC/GBP,36357.37,36495.71,36357.37,36402.88,0.20066393,7304.744964118399
1705010400000,2024-01-11 22:00:00,BTC/GBP,36386.35,36386.35,36250.0,36357.37,0.00714374,259.72759836380004
1705006800000,2024-01-11 21:00:00,BTC/GBP,36290.61,36497.39,36290.61,36386.35,0.05063733,1842.5076124455
1705003200000,2024-01-11 20:00:00,BTC/GBP,36680.96,36913.97,36290.61,36290.61,0.20104041,7295.879113550101
1704999600000,2024-01-11 19:00:00,BTC/GBP,36559.43,36680.96,36432.43,36680.96,0.03565332,1307.7980047872
1704996000000,2024-01-11 18:00:00,BTC/GBP,36457.83,36596.78,36457.83,36559.43,0.00326146,119.2371185678
1704992400000,2024-01-11 17:00:00,BTC/GBP,36276.84,36470.0,36000.0,36457.83,0.70424593,25675.278394131903
1704988800000,2024-01-11 16:00:00,BTC/GBP,36897.55,36897.55,36276.84,36276.84,0.35106417,12735.498724822799
1704985200000,2024-01-11 15:00:00,BTC/GBP,38686.84,38686.84,36897.55,36897.55,0.19962403,7365.637628126501
1704981600000,2024-01-11 14:00:00,BTC/GBP,37368.57,38887.05,37368.57,38686.84,1.40683214,54425.88990703759
1704978000000,2024-01-11 13:00:00,BTC/GBP,37182.78,37368.57,37000.0,37368.57,0.69283659,25890.3126119763
1704974400000,2024-01-11 12:00:00,BTC/GBP,37001.29,37182.78,36980.0,37182.78,1.14945311,42739.8621094458
1704970800000,2024-01-11 11:00:00,BTC/GBP,36800.0,37055.58,36800.0,37001.29,0.21487947,7950.8175845163
1704967200000,2024-01-11 10:00:00,BTC/GBP,36429.59,36812.02,36429.59,36800.0,0.11945402,4395.907936
1704963600000,2024-01-11 09:00:00,BTC/GBP,36379.3,36485.85,36373.55,36429.59,1.0533086,38371.600441473995
1704960000000,2024-01-11 08:00:00,BTC/GBP,36208.74,36410.64,36208.74,36379.3,0.23179224,8432.439436632001
1704956400000,2024-01-11 07:00:00,BTC/GBP,36085.29,36280.7,36085.29,36208.74,0.35478335,12846.258076479
1704952800000,2024-01-11 06:00:00,BTC/GBP,36532.17,36532.17,35976.59,36085.29,0.65313365,23568.5171690085
1704949200000,2024-01-11 05:00:00,BTC/GBP,36532.17,36532.17,36532.17,36532.17,0.0,0.0
1704945600000,2024-01-11 04:00:00,BTC/GBP,36517.05,36541.09,36517.05,36532.17,0.88037798,32162.1180296166
1704942000000,2024-01-11 03:00:00,BTC/GBP,36644.93,36644.93,36433.81,36517.05,0.12211924,4459.434393042001
1704938400000,2024-01-11 02:00:00,BTC/GBP,36625.16,36659.79,36625.16,36644.93,0.05845421,2142.0504336553
1704934800000,2024-01-11 01:00:00,BTC/GBP,36689.88,36710.91,36625.16,36625.16,0.09498956,3479.0078333296005
1704931200000,2024-01-11 00:00:00,BTC/GBP,36552.92,36689.88,36500.0,36689.88,0.97847121,35899.9912783548
1704927600000,2024-01-10 23:00:00,BTC/GBP,36964.64,37552.92,36552.92,36552.92,1.43449672,52435.0438464224
1704924000000,2024-01-10 22:00:00,BTC/GBP,35875.41,36964.64,35875.41,36964.64,1.20385231,44499.9672523184
1704920400000,2024-01-10 21:00:00,BTC/GBP,36350.0,36450.0,35875.41,35875.41,0.14822095,5317.4873518395
1704916800000,2024-01-10 20:00:00,BTC/GBP,36484.54,36546.66,35350.27,36350.0,0.98384884,35762.905333999995
1704913200000,2024-01-10 19:00:00,BTC/GBP,36653.03,36800.0,36407.79,36484.54,0.2917614,10644.780468756
1704909600000,2024-01-10 18:00:00,BTC/GBP,36109.25,36683.52,36109.25,36653.03,0.81173079,29752.3929977937
1704906000000,2024-01-10 17:00:00,BTC/GBP,35820.15,36109.25,35820.15,36109.25,0.00922418,333.078221665
1704902400000,2024-01-10 16:00:00,BTC/GBP,35670.43,35820.15,35670.43,35820.15,0.01271373,455.4077156595
1704898800000,2024-01-10 15:00:00,BTC/GBP,35386.51,35742.41,35365.0,35670.43,0.05877474,2096.5202489382
1704895200000,2024-01-10 14:00:00,BTC/GBP,35634.03,35648.37,35386.51,35386.51,0.75237452,26623.908475725202
1704891600000,2024-01-10 13:00:00,BTC/GBP,35033.89,35634.03,35000.0,35634.03,0.10880996,3877.3373789387997
1704888000000,2024-01-10 12:00:00,BTC/GBP,35500.0,36000.0,35033.89,35033.89,0.15628778,5475.3688928642
1704884400000,2024-01-10 11:00:00,BTC/GBP,35947.95,35947.95,35500.0,35500.0,0.90032669,31961.597494999998
1704880800000,2024-01-10 10:00:00,BTC/GBP,35980.76,36022.61,35928.42,35947.95,0.08590598,3088.143873741
1704877200000,2024-01-10 09:00:00,BTC/GBP,35914.94,36004.25,35838.7,35980.76,0.04787565,1722.602272494
1704873600000,2024-01-10 08:00:00,BTC/GBP,36265.5,36265.5,35900.0,35914.94,0.08129386,2919.6641042684
1704870000000,2024-01-10 07:00:00,BTC/GBP,36334.6,36334.6,36265.5,36265.5,0.05529758,2005.3943874899999
1704866400000,2024-01-10 06:00:00,BTC/GBP,36305.62,36355.25,36305.62,36334.6,0.00111,40.331406
1704862800000,2024-01-10 05:00:00,BTC/GBP,36368.17,36368.17,36305.62,36305.62,0.00267937,97.27618905940001
1704859200000,2024-01-10 04:00:00,BTC/GBP,36479.7,36479.7,36368.17,36368.17,0.00383561,139.4941165337
1704855600000,2024-01-10 03:00:00,BTC/GBP,36099.38,36479.7,36099.38,36479.7,0.00065,23.711805
1704852000000,2024-01-10 02:00:00,BTC/GBP,36099.38,36099.38,36099.38,36099.38,0.0,0.0
1704848400000,2024-01-10 01:00:00,BTC/GBP,36254.09,36254.09,36075.03,36099.38,0.00623832,225.1994842416
1704844800000,2024-01-10 00:00:00,BTC/GBP,36339.3,36339.3,36254.09,36254.09,0.00824196,298.80475961639996
1704841200000,2024-01-09 23:00:00,BTC/GBP,36299.33,36508.24,36299.33,36339.3,0.0877294,3188.02498542
1704837600000,2024-01-09 22:00:00,BTC/GBP,36166.25,36299.33,36010.27,36299.33,0.14904833,5410.354516618901
1704834000000,2024-01-09 21:00:00,BTC/GBP,36870.01,37952.83,35361.0,36166.25,0.9278473,33556.757413625004
1704830400000,2024-01-09 20:00:00,BTC/GBP,37024.16,37091.8,36870.0,36870.01,0.0120319,443.616273319
1704826800000,2024-01-09 19:00:00,BTC/GBP,36863.9,37136.2,36814.68,37024.16,0.4190982,15516.758812512
1704823200000,2024-01-09 18:00:00,BTC/GBP,36880.2,37017.2,36750.0,36863.9,0.50128409,18479.286565350998
1704819600000,2024-01-09 17:00:00,BTC/GBP,37021.02,37021.02,36812.1,36880.2,0.13372,4931.620344
1704816000000,2024-01-09 16:00:00,BTC/GBP,37027.2,37100.0,36925.32,37021.02,0.03936159,1457.2062106218
1704812400000,2024-01-09 15:00:00,BTC/GBP,37038.75,37038.75,36699.44,37027.2,0.32359362,11981.765686464
1704808800000,2024-01-09 14:00:00,BTC/GBP,37038.75,37038.75,37038.75,37038.75,0.0,0.0
1704805200000,2024-01-09 13:00:00,BTC/GBP,36284.29,37038.75,36284.29,37038.75,0.01023646,379.145682825
1704801600000,2024-01-09 12:00:00,BTC/GBP,36751.76,37000.0,35910.4,36284.29,0.50455025,18307.2475905725
