https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1654401600000,2022-06-05 04:00:00,BTCG/USD,29611.61,31234.07,29454.0,31234.07,1.75508132,54818.3328045724
1654344000000,2022-06-04 12:00:00,BTCG/USD,29679.26,29931.52,29454.0,29454.0,0.69102678,20353.502778119997
1654315200000,2022-06-04 04:00:00,BTCG/USD,29511.11,29931.52,29511.11,29611.61,0.66985096,19835.3653856456
1654257600000,2022-06-03 12:00:00,BTCG/USD,29749.11,29749.11,29300.0,29679.26,6.67655012,198155.06691451118
1654228800000,2022-06-03 04:00:00,BTCG/USD,30466.34,30466.34,29399.0,29511.11,1.28790007,38007.3606347777
1654171200000,2022-06-02 12:00:00,BTCG/USD,29992.53,30595.31,29631.35,29749.11,3.48446019,103659.58948293091
1654142400000,2022-06-02 04:00:00,BTCG/USD,29704.42,30595.31,29631.35,30466.34,4.75594492,144896.2349539928
1654084800000,2022-06-01 12:00:00,BTCG/USD,31575.8,31831.52,29464.32,29992.53,18.40314127,551956.766634713
1654056000000,2022-06-01 04:00:00,BTCG/USD,31556.78,31831.52,29464.32,29704.42,17.16434885,509857.02726691694
1653998400000,2022-05-31 12:00:00,BTCG/USD,31717.06,32244.44,31178.18,31575.8,5.85491612,184873.660421896
1653969600000,2022-05-31 04:00:00,BTCG/USD,31753.73,32244.44,31178.18,31556.78,7.24883524,228749.8989249272
1653912000000,2022-05-30 12:00:00,BTCG/USD,30644.72,31855.0,30330.87,31717.06,21.72225549,688966.0807116594
1653883200000,2022-05-30 04:00:00,BTCG/USD,30346.37,31855.0,30207.13,31753.73,20.42378347,648531.3058848431
