https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP
1703894400000,2023-12-30 00:00:00,BTC/GBP,33140.43,33542.35,32762.0,33279.37,2.79138221,92895.44137800772
1703808000000,2023-12-29 00:00:00,BTC/GBP,33634.07,33945.93,32559.0,33140.43,3.62421676,120108.1018396068
1703721600000,2023-12-28 00:00:00,BTC/GBP,33936.83,34245.12,33233.0,33634.07,4.0135256,134991.200977192
1703635200000,2023-12-27 00:00:00,BTC/GBP,33439.69,34137.15,33231.0,33936.83,2.07916737,70560.3495772371
1703548800000,2023-12-26 00:00:00,BTC/GBP,34410.18,34410.18,32901.35,33439.69,1.49085266,49853.650786075406
1703462400000,2023-12-25 00:00:00,BTC/GBP,33976.4,34683.89,33384.4,34410.18,2.77733578,95568.6241102404
1703376000000,2023-12-24 00:00:00,BTC/GBP,34467.99,34683.96,33612.0,33976.4,3.16875102,107662.75215592801
1703289600000,2023-12-23 00:00:00,BTC/GBP,34680.9,34680.9,34255.35,34467.99,1.0118425,34876.177171575
1703203200000,2023-12-22 00:00:00,BTC/GBP,34441.53,34900.0,34156.67,34680.9,7.04807821,244433.695593189
1703116800000,2023-12-21 00:00:00,BTC/GBP,34530.22,34931.72,34211.01,34441.53,16.37640261,564028.3617843933
1703030400000,2023-12-20 00:00:00,BTC/GBP,33215.69,35000.0,33215.69,34530.22,3.47098352,119853.8245619744
1702944000000,2023-12-19 00:00:00,BTC/GBP,33714.73,34219.61,32901.65,33215.69,3.90911085,129843.8141692365
1702857600000,2023-12-18 00:00:00,BTC/GBP,32781.01,33793.55,32040.0,33714.73,3.99009159,134524.86063212072
1702771200000,2023-12-17 00:00:00,BTC/GBP,33377.43,33450.1,32781.01,32781.01,1.14684342,37594.6856194542
1702684800000,2023-12-16 00:00:00,BTC/GBP,33147.45,33999.99,32999.0,33377.43,1.69961487,56728.7763503841
1702598400000,2023-12-15 00:00:00,BTC/GBP,33875.85,33875.85,33066.0,33147.45,1.48307572,49160.178274914
1702512000000,2023-12-14 00:00:00,BTC/GBP,34051.11,34248.28,32996.3,33875.85,2.17892882,73813.065866997
1702425600000,2023-12-13 00:00:00,BTC/GBP,33073.27,34669.29,32384.31,34051.11,6.66627497,226994.0622937167
1702339200000,2023-12-12 00:00:00,BTC/GBP,33008.65,33499.07,32500.0,33073.27,3.67410785,121514.76093216949
1702252800000,2023-12-11 00:00:00,BTC/GBP,35063.27,35082.44,32223.0,33008.65,9.36458872,309112.43145242805
1702166400000,2023-12-10 00:00:00,BTC/GBP,35103.0,35295.35,34883.72,35063.27,2.57094697,90145.8077647919
1702080000000,2023-12-09 00:00:00,BTC/GBP,35421.24,35549.7,34956.27,35103.0,0.82484733,28954.61582499
1701993600000,2023-12-08 00:00:00,BTC/GBP,34640.0,35809.2,34471.01,35421.24,4.72537924,167378.79215105757
1701907200000,2023-12-07 00:00:00,BTC/GBP,34885.53,36243.0,33888.5,34640.0,19.08394711,661067.9278904
1701820800000,2023-12-06 00:00:00,BTC/GBP,34786.88,35138.0,34500.0,34885.53,10.89242909,379988.1617920677
1701734400000,2023-12-05 00:00:00,BTC/GBP,33231.57,35226.21,32858.18,34786.88,7.17478106,249588.24776049278
1701648000000,2023-12-04 00:00:00,BTC/GBP,31456.91,33500.0,31456.91,33231.57,11.9975289,398696.721467373
1701561600000,2023-12-03 00:00:00,BTC/GBP,31062.88,31635.6,30950.0,31456.91,5.50057227,173031.0068458857
1701475200000,2023-12-02 00:00:00,BTC/GBP,30430.12,31279.01,30430.12,31062.88,4.00734563,124479.6964232144
1701388800000,2023-12-01 00:00:00,BTC/GBP,29828.76,30700.0,29769.67,30430.12,2.11352726,64314.8881450712
1701302400000,2023-11-30 00:00:00,BTC/GBP,29820.15,30012.55,29683.54,29828.76,2.43350278,72588.3703839528
1701216000000,2023-11-29 00:00:00,BTC/GBP,29700.0,30302.59,29673.39,29820.15,2.20246832,65677.935672648
1701129600000,2023-11-28 00:00:00,BTC/GBP,29473.0,30144.35,29186.43,29700.0,3.48378371,103468.376187
1701043200000,2023-11-27 00:00:00,BTC/GBP,29697.31,29760.92,29073.16,29473.0,4.41740833,130194.27571008999
1700956800000,2023-11-26 00:00:00,BTC/GBP,29921.22,30060.57,29450.0,29697.31,5.96202654,177056.15038660742
1700870400000,2023-11-25 00:00:00,BTC/GBP,29883.68,30093.56,29801.66,29921.22,1.82247051,54530.5410732222
1700784000000,2023-11-24 00:00:00,BTC/GBP,29707.46,30301.46,29696.86,29883.68,2.51147522,75052.1218024096
1700697600000,2023-11-23 00:00:00,BTC/GBP,29828.53,29866.91,29368.25,29707.46,4.13765166,122919.12118338361
1700611200000,2023-11-22 00:00:00,BTC/GBP,27910.01,30151.95,27855.8,29828.53,11.64130759,347243.09268754267
1700524800000,2023-11-21 00:00:00,BTC/GBP,29989.7,30044.9,27910.01,27910.01,14.14742532,394854.78215545317
1700438400000,2023-11-20 00:00:00,BTC/GBP,30017.25,30110.0,29474.95,29989.7,3.00334018,90069.270996146
1700352000000,2023-11-19 00:00:00,BTC/GBP,29255.3,30017.25,29141.08,30017.25,3.43471767,103100.7789798075
1700265600000,2023-11-18 00:00:00,BTC/GBP,29239.4,29520.0,29107.73,29255.3,2.23247044,65311.592463332
1700179200000,2023-11-17 00:00:00,BTC/GBP,29166.77,29520.0,28781.44,29239.4,3.75885886,109906.77775108401
1700092800000,2023-11-16 00:00:00,BTC/GBP,30584.39,30584.39,28568.85,29166.77,10.47898773,305638.2249537321
1700006400000,2023-11-15 00:00:00,BTC/GBP,28488.08,30600.0,28379.92,30584.39,5.68454173,173858.24124159472
1699920000000,2023-11-14 00:00:00,BTC/GBP,29750.0,29964.43,27855.8,28488.08,3.68489727,104975.6482195416
1699833600000,2023-11-13 00:00:00,BTC/GBP,30373.28,30627.34,29705.91,29750.0,5.79096808,172281.30038
1699747200000,2023-11-12 00:00:00,BTC/GBP,30262.09,30599.99,30217.85,30373.28,1.40772185,42757.129912168
1699660800000,2023-11-11 00:00:00,BTC/GBP,30627.13,30627.13,30105.84,30262.09,3.21265899,97221.77549468911
1699574400000,2023-11-10 00:00:00,BTC/GBP,30182.52,30761.02,29841.19,30627.13,7.24850568,222000.9257670984
1699488000000,2023-11-09 00:00:00,BTC/GBP,29073.16,31068.19,29016.69,30182.52,8.75533471,264258.0649912692
1699401600000,2023-11-08 00:00:00,BTC/GBP,28861.63,29998.99,28700.04,29073.16,2.84669597,82762.4474071652
1699315200000,2023-11-07 00:00:00,BTC/GBP,28437.5,29244.68,28152.0,28861.63,4.2636381,123055.545296103
1699228800000,2023-11-06 00:00:00,BTC/GBP,28402.7,28514.77,28137.27,28437.5,1.15798126,32930.09208125
1699142400000,2023-11-05 00:00:00,BTC/GBP,28383.41,28625.87,27964.33,28402.7,1.89263567,53755.963144309004
1699056000000,2023-11-04 00:00:00,BTC/GBP,28087.0,28514.77,28018.75,28383.41,4.01839414,114055.7284172174
1698969600000,2023-11-03 00:00:00,BTC/GBP,28681.58,28710.77,27801.69,28087.0,5.4410809,152823.6392383
1698883200000,2023-11-02 00:00:00,BTC/GBP,29203.43,29520.0,28250.0,28681.58,8.71742775,250029.60140584502
1698796800000,2023-11-01 00:00:00,BTC/GBP,28575.29,29400.0,28127.92,29203.43,8.30915637,242655.86641034912
1698710400000,2023-10-31 00:00:00,BTC/GBP,28401.74,28625.87,28080.0,28575.29,3.82911978,109418.2081582362
1698624000000,2023-10-30 00:00:00,BTC/GBP,28582.34,28800.0,28127.92,28401.74,3.76617709,106965.9825041366
1698537600000,2023-10-29 00:00:00,BTC/GBP,28181.37,28737.4,28073.28,28582.34,1.79603994,51335.0242186596
1698451200000,2023-10-28 00:00:00,BTC/GBP,28062.3,28514.77,28012.13,28181.37,1.99164182,56127.1950368934
1698364800000,2023-10-27 00:00:00,BTC/GBP,28223.0,28293.86,27638.0,28062.3,4.70942911,132157.41251355302
1698278400000,2023-10-26 00:00:00,BTC/GBP,28570.27,28875.03,27956.71,28223.0,4.58557955,129418.81163965001
1698192000000,2023-10-25 00:00:00,BTC/GBP,27857.18,28900.0,27801.69,28570.27,5.15561256,147297.2428545912
1698105600000,2023-10-24 00:00:00,BTC/GBP,26227.41,28286.54,26000.0,27857.18,17.23254545,480050.120458831
1698019200000,2023-10-23 00:00:00,BTC/GBP,24424.0,26232.39,23441.23,26227.41,15.09899485,396007.5285188385
1697932800000,2023-10-22 00:00:00,BTC/GBP,24421.04,24687.59,24265.57,24424.0,9.23202384,225482.95026816
1697846400000,2023-10-21 00:00:00,BTC/GBP,24240.0,24700.0,24103.12,24421.04,1.85663322,45340.914130948804
1697760000000,2023-10-20 00:00:00,BTC/GBP,23499.75,24646.3,23499.75,24240.0,6.34261463,153744.9786312
1697673600000,2023-10-19 00:00:00,BTC/GBP,23216.59,23580.0,23067.99,23499.75,1.77439889,41697.9303152775
1697587200000,2023-10-18 00:00:00,BTC/GBP,23221.58,23649.81,23095.9,23216.59,4.13724984,96052.8332628456
1697500800000,2023-10-17 00:00:00,BTC/GBP,23241.1,23400.0,22951.2,23221.58,3.23192975,75050.515244005
1697414400000,2023-10-16 00:00:00,BTC/GBP,22248.85,24852.62,22217.73,23241.1,9.25627818,215126.086809198
1697328000000,2023-10-15 00:00:00,BTC/GBP,22035.74,22353.0,22008.05,22248.85,1.39516018,31040.709570793
1697241600000,2023-10-14 00:00:00,BTC/GBP,21955.18,22090.99,21955.18,22035.74,0.76965979,16960.0230208946
1697155200000,2023-10-13 00:00:00,BTC/GBP,21840.0,22206.2,21834.77,21955.18,1.86852224,41023.742113203196
1697068800000,2023-10-12 00:00:00,BTC/GBP,21620.0,21859.8,21598.38,21840.0,2.27915519,49776.7493496
1696982400000,2023-10-11 00:00:00,BTC/GBP,22182.28,22195.0,21500.0,21620.0,4.9066148,106081.011976
1696896000000,2023-10-10 00:00:00,BTC/GBP,22405.69,22680.0,22100.65,22182.28,4.78636153,106172.41163968839
1696809600000,2023-10-09 00:00:00,BTC/GBP,22730.0,22800.0,22237.68,22405.69,3.12562538,70031.7933204122
1696723200000,2023-10-08 00:00:00,BTC/GBP,22718.96,22834.83,22566.71,22730.0,2.31591865,52640.8309145
1696636800000,2023-10-07 00:00:00,BTC/GBP,22825.4,22826.5,22664.16,22718.96,2.24410162,50983.6549407152
1696550400000,2023-10-06 00:00:00,BTC/GBP,22370.0,22825.4,22320.0,22825.4,3.1359999,71580.45211746
1696464000000,2023-10-05 00:00:00,BTC/GBP,22757.37,22997.57,22360.0,22370.0,2.56177772,57306.9675964
1696377600000,2023-10-04 00:00:00,BTC/GBP,22580.0,22781.75,22387.53,22757.37,2.85433425,64957.1406309225
1696291200000,2023-10-03 00:00:00,BTC/GBP,22646.94,22687.92,22320.0,22580.0,3.89604929,87972.7929682
1696204800000,2023-10-02 00:00:00,BTC/GBP,22718.05,23268.9,22444.17,22646.94,5.04472784,114247.6487088096
1696118400000,2023-10-01 00:00:00,BTC/GBP,22004.0,23039.99,21800.0,22718.05,4.11268675,93432.22322083749
1696032000000,2023-09-30 00:00:00,BTC/GBP,21991.89,22102.14,21979.88,22004.0,1.19663203,26330.69118812
1695945600000,2023-09-29 00:00:00,BTC/GBP,22096.73,22277.11,21804.83,21991.89,4.55728219,100223.24862143908
1695859200000,2023-09-28 00:00:00,BTC/GBP,21690.0,22277.73,21399.91,22096.73,3.90895021,86375.0173738133
1695772800000,2023-09-27 00:00:00,BTC/GBP,21500.0,22071.87,21500.0,21690.0,2.77769775,60248.2641975
1695686400000,2023-09-26 00:00:00,BTC/GBP,21509.99,21609.28,21431.0,21500.0,2.1102194,45369.7171
1695600000000,2023-09-25 00:00:00,BTC/GBP,21394.79,21620.87,21010.2,21509.99,1.75158181,37676.507217281905
1695513600000,2023-09-24 00:00:00,BTC/GBP,21607.24,21777.19,21350.65,21394.79,2.86571502,61311.3710527458
1695427200000,2023-09-23 00:00:00,BTC/GBP,21610.0,21647.83,21571.25,21607.24,1.30627739,28225.049072303602
1695340800000,2023-09-22 00:00:00,BTC/GBP,21495.45,21675.1,21478.5,21610.0,1.48017326,31986.544148599998
1695254400000,2023-09-21 00:00:00,BTC/GBP,21845.0,21880.84,21407.56,21495.45,4.04210847,86886.9405114615
1695168000000,2023-09-20 00:00:00,BTC/GBP,21885.38,22049.61,21608.09,21845.0,3.33689635,72894.50076575
1695081600000,2023-09-19 00:00:00,BTC/GBP,21676.18,22101.77,21524.38,21885.38,2.79524888,61175.0839333744
1694995200000,2023-09-18 00:00:00,BTC/GBP,21417.45,22100.07,21315.86,21676.18,9.88211978,214206.6071328404
1694908800000,2023-09-17 00:00:00,BTC/GBP,21422.2,21790.0,21331.35,21417.45,0.87354481,18709.1022909345
1694822400000,2023-09-16 00:00:00,BTC/GBP,21610.4,21610.4,21366.1,21422.2,1.03259257,22120.404553054002
1694736000000,2023-09-15 00:00:00,BTC/GBP,21410.0,21610.4,21163.7,21610.4,2.98467306,64499.97869582401
1694649600000,2023-09-14 00:00:00,BTC/GBP,20990.0,21651.07,20935.93,21410.0,2.4957084,53433.116844
1694563200000,2023-09-13 00:00:00,BTC/GBP,20713.1,21122.97,20635.0,20990.0,4.76597014,100037.7132386
1694476800000,2023-09-12 00:00:00,BTC/GBP,20090.0,21240.0,20090.0,20713.1,3.23583996,67024.276675476
1694390400000,2023-09-11 00:00:00,BTC/GBP,20692.71,20715.57,19937.83,20090.0,2.58576132,51947.9449188
1694304000000,2023-09-10 00:00:00,BTC/GBP,20771.02,20790.0,20508.4,20692.71,2.19340967,45387.5902125057
1694217600000,2023-09-09 00:00:00,BTC/GBP,20789.86,20789.86,20691.96,20771.02,1.5511166,32218.273920932003
1694131200000,2023-09-08 00:00:00,BTC/GBP,21027.41,21110.0,20601.59,20789.86,2.70443361,56224.796131194606
1694044800000,2023-09-07 00:00:00,BTC/GBP,20638.37,21171.56,20565.38,21027.41,3.10938611,65382.3365832751
1693958400000,2023-09-06 00:00:00,BTC/GBP,20527.21,20685.7,20329.29,20638.37,3.42020018,70587.3567889066
1693872000000,2023-09-05 00:00:00,BTC/GBP,20427.14,20590.42,20289.8,20527.21,3.53969844,72660.13321455239
1693785600000,2023-09-04 00:00:00,BTC/GBP,20652.74,20658.67,20329.29,20427.14,3.44891632,70451.4965169248
1693699200000,2023-09-03 00:00:00,BTC/GBP,20586.42,20750.0,20530.0,20652.74,3.20072914,66103.8267388436
1693612800000,2023-09-02 00:00:00,BTC/GBP,20520.0,20622.36,20466.54,20586.42,2.44579521,50350.167427048196
1693526400000,2023-09-01 00:00:00,BTC/GBP,20480.0,20617.82,20132.61,20520.0,2.78963343,57243.2779836
1693440000000,2023-08-31 00:00:00,BTC/GBP,21480.0,21959.99,20289.8,20480.0,3.67870534,75339.8853632
1693353600000,2023-08-30 00:00:00,BTC/GBP,22000.0,22000.0,21332.9,21480.0,3.99098246,85726.3032408
1693267200000,2023-08-29 00:00:00,BTC/GBP,20730.0,22222.0,20587.0,22000.0,7.76595057,170850.91254000002
1693180800000,2023-08-28 00:00:00,BTC/GBP,20763.21,20824.92,20587.0,20730.0,2.6811654,55580.558741999994
1693094400000,2023-08-27 00:00:00,BTC/GBP,20691.02,20835.75,20677.43,20763.21,0.829222,17217.31052262
1693008000000,2023-08-26 00:00:00,BTC/GBP,20740.0,20768.49,20691.02,20691.02,1.07972227,22340.5550830154
1692921600000,2023-08-25 00:00:00,BTC/GBP,20729.25,20825.37,20591.25,20740.0,4.54724443,94309.8494782
1692835200000,2023-08-24 00:00:00,BTC/GBP,20820.0,20956.41,20599.38,20729.25,2.99727078,62131.175316315
1692748800000,2023-08-23 00:00:00,BTC/GBP,20500.0,21122.14,20413.49,20820.0,5.69743441,118620.58441619998
1692662400000,2023-08-22 00:00:00,BTC/GBP,20519.54,20519.54,19937.83,20500.0,3.58896563,73573.795415
1692576000000,2023-08-21 00:00:00,BTC/GBP,20589.99,20600.78,20282.79,20519.54,5.15111629,105698.5367573066
1692489600000,2023-08-20 00:00:00,BTC/GBP,20515.95,20689.0,20443.57,20589.99,2.12642041,43782.97497769591
1692403200000,2023-08-19 00:00:00,BTC/GBP,20450.0,20610.69,20289.8,20515.95,2.88022675,59090.5879916625
1692316800000,2023-08-18 00:00:00,BTC/GBP,20910.96,20990.0,20132.61,20450.0,7.32063441,149706.9736845
1692230400000,2023-08-17 00:00:00,BTC/GBP,22577.4,22577.4,19706.59,20910.96,7.74683197,161993.69345139118
1692144000000,2023-08-16 00:00:00,BTC/GBP,22976.03,23005.78,22562.0,22577.4,1.59083045,35916.81540183
1692057600000,2023-08-15 00:00:00,BTC/GBP,23194.24,23194.24,22881.55,22976.03,2.23565512,51366.4791067736
1691971200000,2023-08-14 00:00:00,BTC/GBP,23091.41,23360.0,22969.12,23194.24,3.10739456,72073.6551993344
1691884800000,2023-08-13 00:00:00,BTC/GBP,23160.0,23199.7,23082.26,23091.41,2.46125403,56833.8259208823
1691798400000,2023-08-12 00:00:00,BTC/GBP,23160.0,23220.0,23129.9,23160.0,2.5031837,57973.734492
1691712000000,2023-08-11 00:00:00,BTC/GBP,23212.41,23400.0,23060.61,23160.0,3.06012009,70872.38128439999
1691625600000,2023-08-10 00:00:00,BTC/GBP,23280.0,23310.0,23029.3,23212.41,7.42246689,172293.3446621049
1691539200000,2023-08-09 00:00:00,BTC/GBP,23372.33,23819.99,23083.38,23280.0,4.22599595,98381.18571599999
